index,host,source,sourcetype,"_raw","_time"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:19:26.932 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=26","2015-01-29T14:19:26.932-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:19:16.932 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29583","2015-01-29T14:19:16.932-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:19:16.932 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=28","2015-01-29T14:19:16.932-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:19:06.951 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29577","2015-01-29T14:19:06.951-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:19:06.951 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=26","2015-01-29T14:19:06.951-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:18:56.933 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29552","2015-01-29T14:18:56.933-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:18:56.933 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=26","2015-01-29T14:18:56.933-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:18:46.946 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29552","2015-01-29T14:18:46.946-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:18:46.946 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=26","2015-01-29T14:18:46.946-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:18:36.948 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29551","2015-01-29T14:18:36.948-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:18:36.948 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=28","2015-01-29T14:18:36.948-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:18:26.921 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29551","2015-01-29T14:18:26.921-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:18:26.921 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=28","2015-01-29T14:18:26.921-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:18:16.966 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29551","2015-01-29T14:18:16.966-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:18:16.966 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=32","2015-01-29T14:18:16.966-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:18:06.951 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29551","2015-01-29T14:18:06.951-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:18:06.951 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=30","2015-01-29T14:18:06.951-0800"
