index,host,source,sourcetype,"_raw","_time"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""msexchangerepl.exe""
ProcessId=4668
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\msexchangerepl.exe""""
StartTime=""20150126143412.156787-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\msexchangerepl.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""MSExchangeThrottling.exe""
ProcessId=6096
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeThrottling.exe""""
StartTime=""20150126143411.813107-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeThrottling.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""MSExchangeSubmission.exe""
ProcessId=6184
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeSubmission.exe""""
StartTime=""20150126143410.578951-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeSubmission.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""Microsoft.Exchange.Search.Service.exe""
ProcessId=5520
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\bin\Microsoft.Exchange.Search.Service.exe""""
StartTime=""20150126143410.266591-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\bin\Microsoft.Exchange.Search.Service.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""MSExchangeMailboxAssistants.exe""
ProcessId=2236
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeMailboxAssistants.exe""""
StartTime=""20150126143409.313669-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeMailboxAssistants.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""inetinfo.exe""
ProcessId=5460
CommandLine=""C:\Windows\system32\inetsrv\inetinfo.exe""
StartTime=""20150126143409.001306-480""
Host=""TESTSERVER1""
Path=""C:\Windows\system32\inetsrv\inetinfo.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""SMSvcHost.exe""
ProcessId=6160
CommandLine=""""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\SMSvcHost.exe"" -NetMsmqActivator""
StartTime=""20150126143135.514094-480""
Host=""TESTSERVER1""
Path=""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\SMSvcHost.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""svchost.exe""
ProcessId=2796
CommandLine=""C:\Windows\system32\svchost.exe -k iissvcs""
StartTime=""20150126143132.404840-480""
Host=""TESTSERVER1""
Path=""C:\Windows\system32\svchost.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""EdgeTransport.exe""
ProcessId=5868
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\edgetransport.exe"" -pipe:1544 -stopkey:Global\ExchangeStopKey-4fe3adb6-626e-472e-84f1-9850282b2ae0 -resetkey:Global\ExchangeResetKey-0d99aa0f-6bca-49ef-8e45-4a9f694498a6 -readykey:Global\ExchangeReadyKey-63f4f5c0-6962-4529-9c56-bb115f03d85b -hangkey:Global\ExchangeHangKey-3f5aba67-1019-418b-b744-f0219f74db29 -workerListening""
StartTime=""20150126142834.356239-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\edgetransport.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""MSExchangeTransport.exe""
ProcessId=5688
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeTransport.exe""""
StartTime=""20150126142833.346961-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeTransport.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""scanningprocess.exe""
ProcessId=6092
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\FIP-FS\Bin\scanningprocess.exe"" -Embedding""
StartTime=""20150126142829.815680-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\FIP-FS\Bin\scanningprocess.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""ForefrontActiveDirectoryConnector.exe""
ProcessId=5744
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\ForefrontActiveDirectoryConnector.exe"" -Embedding""
StartTime=""20150126142827.737813-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\ForefrontActiveDirectoryConnector.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""updateservice.exe""
ProcessId=5224
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\FIP-FS\Bin\updateservice.exe"" -Embedding""
StartTime=""20150126142825.925780-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\FIP-FS\Bin\updateservice.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""fms.exe""
ProcessId=5656
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\FIP-FS\Bin\FMS.exe""""
StartTime=""20150126142823.253176-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\FIP-FS\Bin\FMS.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""Microsoft.Exchange.Directory.TopologyService.exe""
ProcessId=5548
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\Microsoft.Exchange.Directory.TopologyService.exe""""
StartTime=""20150126142822.143365-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\Microsoft.Exchange.Directory.TopologyService.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""noderunner.exe""
ProcessId=2448
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\Search\Ceres\Runtime\1.0\NodeRunner.exe"" --noderoot ""C:\Program Files\Microsoft\Exchange Server\V15\Bin\Search\Ceres\HostController\Data\Nodes\Fsis\IndexNode1"" --addfrom ""C:\Program Files\Microsoft\Exchange Server\V15\Bin\Search\Ceres\HostController\Data\Nodes\Fsis\IndexNode1\Configuration\Local\Node.ini"" --tracelog ""C:\Program Files\Microsoft\Exchange Server\V15\Bin\Search\Ceres\HostController\Data\Nodes\Fsis\IndexNode1\Logs\NodeRunner.log""""
StartTime=""20150126142813.643007-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\Search\Ceres\Runtime\1.0\NodeRunner.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""hostcontrollerservice.exe""
ProcessId=3208
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\Search\Ceres\HostController\hostcontrollerservice.exe""""
StartTime=""20150126142741.000675-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\Search\Ceres\HostController\hostcontrollerservice.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""sftracing.exe""
ProcessId=1164
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\Search\Ceres\Diagnostics\TraceService\sftracing.exe""""
StartTime=""20150126142740.985059-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\Search\Ceres\Diagnostics\TraceService\sftracing.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""mmc.exe""
ProcessId=4740
CommandLine=""""C:\Windows\system32\mmc.exe"" ""C:\Windows\system32\dsa.msc"" ""
StartTime=""20150126141154.677045-480""
Host=""TESTSERVER1""
Path=""C:\Windows\system32\mmc.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""Microsoft.ActiveDirectory.WebServices.exe""
ProcessId=1220
CommandLine=""C:\Windows\ADWS\Microsoft.ActiveDirectory.WebServices.exe""
StartTime=""20150126141037.282139-480""
Host=""TESTSERVER1""
Path=""C:\Windows\ADWS\Microsoft.ActiveDirectory.WebServices.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""System Idle Process""
ProcessId=0
CommandLine=
StartTime=
Host=""TESTSERVER1""
Path=","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""splunk-winprintmon.exe""
ProcessId=10844
CommandLine=""""C:\Program Files\Splunk\bin\splunk-winprintmon.exe""""
StartTime=""20150126145708.687669-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Splunk\bin\splunk-winprintmon.exe""","2015-01-26T14:57:08.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""WmiApSrv.exe""
ProcessId=12220
CommandLine=""C:\Windows\system32\wbem\WmiApSrv.exe""
StartTime=""20150126145410.771595-480""
Host=""TESTSERVER1""
Path=""C:\Windows\system32\wbem\WmiApSrv.exe""","2015-01-26T14:56:08.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""powershell.exe""
ProcessId=16280
CommandLine=""Powershell  -PSConsoleFile ""C:\Program Files\Microsoft\Exchange Server\V15\\bin\exshell.psc1"" -command "". 'C:\Program Files\Splunk\etc\apps\TA-Exchange-2013-ClientAccess\bin\powershell\read-audit-logs.ps1'""""
StartTime=""20150126145410.365455-480""
Host=""TESTSERVER1""
Path=""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe""","2015-01-26T14:54:38.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""cmd.exe""
ProcessId=13900
CommandLine=""C:\Windows\system32\cmd.exe /c """"C:\Program Files\Splunk\etc\apps\TA-Exchange-2013-ClientAccess\bin\exchangepowershell.cmd"" read-audit-logs.ps1""""
StartTime=""20150126145409.240815-480""
Host=""TESTSERVER1""
Path=""C:\Windows\system32\cmd.exe""","2015-01-26T14:54:38.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""splunk-optimize.exe""
ProcessId=16928
CommandLine=""splunk-optimize -d ""C:\Program Files\Splunk\var\lib\splunk\msad\db\hot_v1_0"" -x 4141269504""
StartTime=""20150126145423.144054-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Splunk\bin\splunk-optimize.exe""","2015-01-26T14:54:25.000-0800"
